Sehir,Id,bolum_adi,Tur,Universite,Fakülte,Ogrenim_sekli,Ozellik,2025_Taban_Puan,2025_Taban_Sıralama,2025_Kontenjan,2025_Dolu_Kontenjan,2025_Bos_Kontenjan,2025_Kontenjan_Orani,2025_Sıralama_Degisim_Orani,2025_Ucret,2024_TabanPuani,2024_TabanSıralama,2024_Kontenjan,2024_Dolu_Kontenjan,2024_Bos_Kontenjan,2024_Kontenjan_Orani,2024_Ucret
Muş,107810195,TÜRK DİLİ VE EDEBİYATI,Devlet,Muş Alparslan Ü.,Fen-Edebiyat Fak.,Örgün,-,"237,1988",783.100,30,30,0,"100,0%",98.957,-,"266,8136",684.143,30,30,-,"100,0%",-
Ardahan,101290163,TÜRK DİLİ VE EDEBİYATI,Devlet,Ardahan Ü.,İnsani Bilimler ve Edebiyat Fak.,Örgün,-,"235,3872",800.000,30,30,0,"100,0%",48.517,-,"260,2604",751.483,30,30,-,"100,0%",-
Ağrı,100510129,TÜRK DİLİ VE EDEBİYATI,Devlet,Ağrı İbrahim Çeçen Ü.,Fen-Edebiyat Fak.,Örgün,-,"230,6292",843.700,30,30,0,"100,0%",297.747,-,"o
281,3022",545.953,30,30,-,"100,0%",-
Iğdır,105290021,TÜRK DİLİ VE EDEBİYATI,Devlet,Iğdır Ü.,Fen-Edebiyat Fak.,Örgün,-,"229,1741",856.800,30,30,0,"100,0%",110.740,-,"260,7734",746.060,30,30,-,"100,0%",-
Türkistan,403910273,TÜRK DİLİ VE EDEBİYATI,Yabancı,Hoca Ahmet Yesevi Uluslararası Türk-Kazak Ü.,Edebiyat Fak.,Örgün,-,"212,2426",994.300,5,5,0,"100,0%",-423.208,"c
-","170,7777",1.417.508,5,5,-,"100,0%",-
Trabzon,200310209,TÜRK DİLİ VE EDEBİYATI,Vakıf,Avrasya Ü.,Fen-Edebiyat Fak.,Burslu,-,"182,2809",1.147.000,3,3,0,"100,0%",912.002,-,"326,7758",234.998,3,3,-,"100,0%",-
İstanbul,206211111,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Yeni Yüzyıl Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,25,20,5,"80,0%",".
-",₺128.000,"204,8342",1.284.854,25,25,-,"100,0%",₺80.000
Lefkoşa,300510296,TÜRK DİLİ VE EDEBİYATI,Kıbrıs,Yakın Doğu Ü.,Fen-Edebiyat Fak.,Burslu,-,-,Dolmadı,20,19,1,"95,0%",-,-,"228,1433",1.087.216,15,15,-,"100,0%",-
İstanbul,201910872,TÜRK DİLİ VE EDEBİYATI,Vakıf,Haliç Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,23,13,10,"m
56,5%",-,₺227.500,-,Dolmadı,23,21,2,"91,3%",₺142.000
İstanbul,202210091,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul 29 Mayıs Ü.,Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,38,13,25,"34,2%",-,₺167.500,"273,4114",619.075,25,25,-,"100,0%",₺75.240
Mersin,201010509,TÜRK DİLİ VE EDEBİYATI,Vakıf,Çağ Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,25,12,13,"48,0%",-,₺279.975,"207,6680",1.264.655,25,25,-,"100,0%",₺179.975
İstanbul,201410056,TÜRK DİLİ VE EDEBİYATI,Vakıf,Fatih Sultan Mehmet Vakıf Ü.,İnsan ve Toplum Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,21,"i
9",12,"42,9%",-,₺273.776,-,Dolmadı,25,9,16,"36,0%",₺187.775
İstanbul,206111166,TÜRK DİLİ VE EDEBİYATI,Vakıf,Yeditepe Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,"l
10",9,1,"90,0%",-,₺563.750,-,Dolmadı,22,14,8,"63,6%",₺319.000
Ankara,200610242,TÜRK DİLİ VE EDEBİYATI,Vakıf,Başkent Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,23,7,16,"30,4%",-,₺455.000,"174,2381",1.413.310,24,24,-,"100,0%",₺270.000
İstanbul,203211312,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Sabahattin Zaim Ü.,İnsan ve Toplum Bilimleri Fak.,%50 İnd.,-,-,"a
Dolmadı",30,6,24,"20,0%",-,₺295.000,-,Dolmadı,31,28,3,"90,3%",₺162.500
İstanbul,201211135,TÜRK DİLİ VE EDEBİYATI,Vakıf,Doğuş Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,25,5,20,"20,0%",-,₺306.900,-,Dolmadı,25,9,16,"36,0%",₺198.000
İstanbul,210301326,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Beykent Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,"s
-",Dolmadı,25,4,21,"16,0%",-,₺370.371,-,Dolmadı,25,10,15,"40,0%",₺222.666
İstanbul,202310521,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Arel Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Dolmadı,20,3,17,"15,0%",-,₺271.000,-,Dolmadı,25,7,18,"28,0%",₺246.205
İstanbul,202410256,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Aydın Ü.,Fen-Edebiyat Fak.,%50 İnd.,"n
-",-,Dolmadı,25,3,22,"12,0%",-,₺320.000,-,Dolmadı,25,21,4,"84,0%",₺160.000
İstanbul,208450837,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstinye Ü.,İnsan ve Toplum Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,17,2,15,"11,8%",-,₺270.000,-,Dolmadı,17,8,9,"47,1%",₺180.000
Trabzon,200390139,TÜRK DİLİ VE EDEBİYATI,Vakıf,Avrasya Ü.,Fen-Edebiyat Fak.,"u
Ücretli",-,-,Dolmadı,12,1,11,"8,3%",-,₺275.000,-,Yeni,-,-,-,-,-
Ankara,200610233,TÜRK DİLİ VE EDEBİYATI,Vakıf,Başkent Ü.,Fen-Edebiyat Fak.,Ücretli,-,-,Dolmadı,2,1,1,"50,0%",-,₺910.000,"245,6647",906.383,1,1,-,"100,0%",₺540.000
İstanbul,202712585,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Gelişim Ü.,".
İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,-,-,Dolmadı,17,1,16,"5,9%",-,₺437.633,-,Dolmadı,25,7,18,"28,0%",₺215.000
İstanbul,203010142,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Kültür Ü.,Fen-Edebiyat Fak.,Ücretli,-,-,Dolmadı,5,1,4,"20,0%",-,₺765.000,"185,0536",1.387.479,5,5,-,"100,0%",₺495.000
Nevşehir,203852307,TÜRK DİLİ VE EDEBİYATI,Vakıf,Kapadokya Ü.,"w
İnsan ve Toplum Bilimleri Fak.",%50 İnd.,-,-,Dolmadı,25,1,24,"4,0%",-,₺247.500,-,Dolmadı,25,8,17,"32,0%",₺137.500
Gazimağusa,300110264,TÜRK DİLİ VE EDEBİYATI,Kıbrıs,Doğu Akdeniz Ü.,Fen ve Edebiyat Fak.,Ücretli,-,-,Dolmadı,17,1,16,"5,9%",-,₺380.226,-,Dolmadı,17,4,13,"23,5%",₺232.633
Trabzon,200390157,TÜRK DİLİ VE EDEBİYATI,Vakıf,Avrasya Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Yer.Olmadı,5,0,5,"0,0%",-,₺137.500,-,Dolmadı,17,6,11,"35,3%",₺137.500
İstanbul,201990748,TÜRK DİLİ VE EDEBİYATI,Vakıf,Haliç Ü.,Fen-Edebiyat Fak.,Ücretli,-,-,Yer.Olmadı,2,0,2,"0,0%",-,₺455.000,-,Yer.Olmadı,2,-,-,"0,0%",₺284.000
İstanbul,203010151,TÜRK DİLİ VE EDEBİYATI,Vakıf,İstanbul Kültür Ü.,"w
Fen-Edebiyat Fak.",%50 İnd.,-,-,Yer.Olmadı,12,0,12,"0,0%",-,₺382.500,-,Dolmadı,20,3,17,"15,0%",₺247.500
Lefkoşa,300510772,TÜRK DİLİ VE EDEBİYATI,Kıbrıs,Yakın Doğu Ü.,Fen-Edebiyat Fak.,%50 İnd.,-,-,Yer.Olmadı,10,0,10,"0,0%",-,₺289.938,-,Dolmadı,15,1,14,"6,7%",₺207.131
Genel,101010828,TÜRK DİLİ VE EDEBİYATI (AÖ),Devlet,Anadolu Ü.,Açıköğretim Fak.,A.Ö.,-,"323,9275",129.800,100,100,0,"100,0%",-140.377,-,"319,9720",270.177,200,200,-,"100,0%",-
İstanbul,107210183,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Marmara Ü.,Atatürk Eğitim Fak.,Örgün,-,"384,3390",15.800,20,20,0,"100,0%",8.418,-,"434,0500",7.382,20,20,-,"100,0%",-
Ankara,104110378,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Gazi Ü.,Gazi Eğitim Fak.,Örgün,-,"376,9717",21.500,30,30,0,"100,0%",9.752,-,"424,1211",11.748,30,30,-,"100,0%",-
İzmir,103110187,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Dokuz Eylül Ü.,Buca Eğitim Fak.,Örgün,-,"360,2288",40.700,30,30,0,"100,0%",17.527,-,"408,3404",23.173,30,30,-,"100,0%",-
Balıkesir,101510277,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Balıkesir Ü.,Necatibey Eğitim Fak.,Örgün,-,"345,7570",66.600,20,20,0,"100,0%",21.947,-,"390,4815",44.653,20,20,-,"100,0%",-
Konya,107010194,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Necmettin Erbakan Ü.,Ahmet Keleşoğlu Eğitim Fak.,Örgün,-,"334,7979",94.300,20,20,0,"100,0%",54.509,-,"393,7999",39.791,20,20,-,"100,0%",-
Diyarbakır,103010382,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Dicle Ü.,Ziya Gökalp Eğitim Fak.,Örgün,-,"316,0797",161.600,20,20,0,"100,0%",88.790,-,"374,8889",72.810,20,20,-,"100,0%",-
Erzurum,101410454,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Atatürk Ü.,Kazım Karabekir Eğitim Fak.,Örgün,-,"312,3274",178.800,50,50,0,"100,0%",94.283,-,"369,6068",84.517,50,50,-,"100,0%",-
Van,110210127,TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ,Devlet,Van Yüzüncü Yıl Ü.,Eğitim Fak.,Örgün,-,"306,2340",209.800,20,20,0,"100,0%",116.682,-,"366,0079",93.118,20,20,-,"100,0%",-
Ankara,104810195,TÜRK HALKBİLİMİ,Devlet,Hacettepe Ü.,Edebiyat Fak.,Örgün,-,"327,7974",116.300,65,65,0,"100,0%",-33.295,-,"347,2119",149.595,65,65,-,"100,0%",-
Ankara,111710184,TÜRK HALKBİLİMİ,Devlet,Ankara Hacı Bayram Veli Ü.,Edebiyat Fak.,Örgün,-,"306,0546",210.800,65,65,0,"100,0%",-34.322,-,"324,7476",245.122,65,65,-,"100,0%",-
Kayseri,103590184,TÜRK HALKBİLİMİ,Devlet,Erciyes Ü.,Edebiyat Fak.,Örgün,-,"252,9986",629.400,45,45,0,"100,0%",-50.415,-,"267,2448",679.815,45,45,-,"100,0%",-
Nevşehir,108010394,TÜRK HALKBİLİMİ,Devlet,Nevşehir Hacı Bektaş Veli Ü.,Fen-Edebiyat Fak.,Örgün,-,"225,4124",889.900,55,55,0,"100,0%",-86.369,-,"239,0455",976.269,55,55,-,"100,0%",-
Sivas,102610476,TÜRK HALKBİLİMİ,Devlet,Sivas Cumhuriyet Ü.,Edebiyat Fak.,Örgün,-,"216,3805",963.400,60,60,0,"100,0%",-84.172,-,"232,1342",1.047.572,60,60,-,"100,0%",-
Ankara,104810971,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Hacettepe Ü.,Eğitim Fak.,Örgün,-,"395,5765",9.820,40,40,0,"100,0%",4.588,-,"441,2000","m
5.232",45,45,-,"100,0%",-
Saraybosna,408810946,TÜRKÇE ÖĞRETMENLİĞİ,Yabancı,Uluslararası Saraybosna Ü.,Eğitim Fak.,Burslu,-,"394,8259",10.100,1,1,0,"100,0%",-,-,-,Yer.Olmadı,10,-,-,"0,0%",₺161.055
İstanbul,110110394,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Yıldız Teknik Ü.,Eğitim Fak.,Örgün,-,"387,8807",13.700,40,40,0,"100,0%",3.355,-,"426,8988",10.345,40,40,-,"100,0%",-
İzmir,103410784,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Ege Ü.,Eğitim Fak.,Örgün,-,"384,1701",15.900,30,30,0,"100,0%",2.386,-,"o
421,0195",13.514,50,50,-,"100,0%",-
İstanbul,107210192,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Marmara Ü.,Atatürk Eğitim Fak.,Örgün,-,"381,6794",17.700,40,40,0,"100,0%",3.884,-,"420,4708",13.816,40,40,-,"100,0%",-
İstanbul,203210449,TÜRKÇE ÖĞRETMENLİĞİ,Vakıf,İstanbul Sabahattin Zaim Ü.,Eğitim Fak.,Burslu,-,"378,5154",20.200,6,6,0,"100,0%",788,"c
-","412,5978",19.412,7,7,-,"100,0%",-
Ankara,104110387,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Gazi Ü.,Gazi Eğitim Fak.,Örgün,-,"378,2709",20.400,50,50,0,"100,0%",11.719,-,"430,6322",8.681,50,50,-,"100,0%",-
Bursa,109710109,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Bursa Uludağ Ü.,Eğitim Fak.,Örgün,-,"373,7049",23.500,50,50,0,"100,0%",".
3.130",-,"411,4705",20.370,50,50,-,"100,0%",-
İzmir,103110196,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Dokuz Eylül Ü.,Buca Eğitim Fak.,Örgün,-,"373,6389",23.600,40,40,0,"100,0%",2.384,-,"410,5652",21.216,50,50,-,"100,0%",-
İstanbul,111610485,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,İstanbul Ü.-Cerrahpaşa,Hasan Ali Yücel Eğitim Fak.,Örgün,-,"372,3808",25.800,50,50,0,"m
100,0%",6.018,-,"412,1428",19.782,50,50,-,"100,0%",-
Antalya,100710463,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Akdeniz Ü.,Eğitim Fak.,Örgün,-,"369,5968",28.700,50,50,0,"100,0%",7.413,-,"410,4890",21.287,50,50,-,"100,0%",-
Konya,108990372,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Selçuk Ü.,Eğitim Fak.,Örgün,-,"367,9328",30.500,40,40,0,"100,0%",4.195,-,"405,0751",26.305,40,40,-,"100,0%",-
Adana,102910137,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Çukurova Ü.,Eğitim Fak.,Örgün,-,"367,2826",31.300,30,"i
30",0,"100,0%",3.434,-,"403,6245",27.866,50,50,-,"100,0%",-
Samsun,108210189,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Ondokuz Mayıs Ü.,Eğitim Fak.,Örgün,-,"366,3753",32.300,"l
40",40,0,"100,0%",10.220,-,"409,5668",22.080,40,40,-,"100,0%",-
İstanbul,105490024,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,İstanbul Medeniyet Ü.,Eğitim Bilimleri Fak.,Örgün,-,"366,3172",32.400,50,50,0,"100,0%",8.404,-,"407,4312",23.996,50,50,-,"100,0%",-
Van,110210136,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Van Yüzüncü Yıl Ü.,Eğitim Fak.,Örgün,-,"366,1992","a
32.500",25,25,0,"100,0%",4.934,-,"403,9000",27.566,25,25,-,"100,0%",-
İstanbul,202411651,TÜRKÇE ÖĞRETMENLİĞİ,Vakıf,İstanbul Aydın Ü.,Eğitim Fak.,Burslu,-,"365,7903",33.000,7,7,0,"100,0%",7.302,-,"405,7355",25.698,7,7,-,"100,0%",-
Diyarbakır,103010391,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Dicle Ü.,Ziya Gökalp Eğitim Fak.,Örgün,-,"s
365,4960",33.400,30,30,0,"100,0%",1.211,-,"399,7982",32.189,45,45,-,"100,0%",-
Kocaeli,106910073,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Kocaeli Ü.,Eğitim Fak.,Örgün,-,"364,9451",34.100,40,40,0,"100,0%",5.560,-,"402,9849",28.540,50,50,-,"100,0%",-
Çanakkale,102710096,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Çanakkale Onsekiz Mart Ü.,Eğitim Fak.,Örgün,"n
-","364,0983",35.200,50,50,0,"100,0%",9.247,-,"405,4917",25.953,50,50,-,"100,0%",-
Mersin,107410084,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Mersin Ü.,Eğitim Fak.,Örgün,-,"364,0363",35.300,50,50,0,"100,0%",5.400,-,"401,7613",29.900,50,50,-,"100,0%",-
Gaziantep,104210086,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Gaziantep Ü.,Gaziantep Eğitim Fak.,"u
Örgün",-,"362,6874",37.200,50,50,0,"100,0%",6.696,-,"401,2049",30.504,50,50,-,"100,0%",-
Kayseri,103510095,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Erciyes Ü.,Eğitim Fak.,Örgün,-,"362,5389",37.400,50,50,0,"100,0%",9.035,-,"403,1367",28.365,50,50,-,"100,0%",-
Denizli,108610079,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Pamukkale Ü.,".
Eğitim Fak.",Örgün,-,"362,4218",37.600,50,50,0,"100,0%",7.383,-,"401,4918",30.217,50,50,-,"100,0%",-
Ankara,200611285,TÜRKÇE ÖĞRETMENLİĞİ,Vakıf,Başkent Ü.,Eğitim Fak.,Burslu,-,"361,7285",38.600,5,5,0,"100,0%",26.349,-,"423,1991",12.251,5,5,-,"100,0%",-
Trabzon,112110141,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Trabzon Ü.,"w
Fatih Eğitim Fak.",Örgün,-,"360,9850",39.700,40,40,0,"100,0%",5.568,-,"398,1626",34.132,40,40,-,"100,0%",-
Aydın,100310925,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Aydın Adnan Menderes Ü.,Eğitim Fak.,Örgün,-,"358,8030",42.700,40,40,0,"100,0%",11.191,-,"400,3561",31.509,45,45,-,"100,0%",-
Malatya,105310107,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,İnönü Ü.,Eğitim Fak.,Örgün,-,"358,3599",43.400,50,50,0,"100,0%",6.554,-,"396,0186",36.846,50,50,-,"100,0%",-
İstanbul,202210320,TÜRKÇE ÖĞRETMENLİĞİ,Vakıf,İstanbul 29 Mayıs Ü.,Eğitim Fak.,Burslu,-,"358,3433",43.400,7,7,0,"100,0%",18.109,-,"406,1296",25.291,7,7,-,"100,0%",-
Erzurum,101410463,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Atatürk Ü.,"w
Kazım Karabekir Eğitim Fak.",Örgün,-,"357,3090",45.000,50,50,0,"100,0%",11.557,-,"398,7237",33.443,50,50,-,"100,0%",-
K.Maraş,106010452,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Kahramanmaraş Sütçü İmam Ü.,Eğitim Fak.,Örgün,-,"357,3233",45.000,30,30,0,"100,0%",2.829,-,"392,1728",42.171,30,30,-,"100,0%",-
Sakarya,108810086,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Sakarya Ü.,Eğitim Fak.,Örgün,-,"357,2188",45.100,40,40,0,"100,0%",13.084,-,"399,9288",32.016,40,40,-,"100,0%",-
Antalya,110590037,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,"w
Alanya Alaaddin Keykubat Ü.",Eğitim Fak.,Örgün,-,"355,6486",47.700,40,40,0,"100,0%",12.482,-,"397,2805",35.218,45,45,-,"100,0%",-
Balıkesir,101510286,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Balıkesir Ü.,Necatibey Eğitim Fak.,Örgün,-,"355,6072",47.800,50,50,0,"100,0%",15.550,-,"399,7364",32.250,50,50,-,"100,0%",-
Muğla,107610073,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Muğla Sıtkı Koçman Ü.,Eğitim Fak.,Örgün,-,"354,9696",48.800,40,40,0,"100,0%",15.654,-,"398,9602",33.146,50,50,-,"100,0%",-
Ordu,108310346,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Ordu Ü.,Eğitim Fak.,Örgün,-,"354,9189",48.900,30,30,0,"100,0%",14.241,-,"397,7264",34.659,30,30,-,"100,0%",-
Bolu,100110099,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Bolu Abant İzzet Baysal Ü.,Eğitim Fak.,Örgün,-,"353,3817",51.600,40,40,0,"100,0%",17.947,-,"398,5464",33.653,40,40,-,"100,0%",-
Elazığ,103910064,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Fırat Ü.,Eğitim Fak.,Örgün,-,"352,6385",52.900,50,50,0,"100,0%",15.747,-,"395,7762",37.153,50,50,-,"100,0%",-
Gaziantep,104210623,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Gaziantep Ü.,Nizip Eğitim Fak.,Örgün,-,"352,2032",53.700,30,30,0,"100,0%",4.210,-,"387,4832",49.490,50,50,-,"100,0%",-
Adıyaman,100210114,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Adıyaman Ü.,Eğitim Fak.,Örgün,-,"351,0918",55.800,30,30,0,"100,0%",12.214,-,"391,1959",43.586,30,30,-,"100,0%",-
Isparta,109290270,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Süleyman Demirel Ü.,Eğitim Fak.,Örgün,-,"350,7742",56.400,50,50,0,"100,0%",21.123,-,"397,2387",35.277,50,50,-,"100,0%",-
Hatay,107710036,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Hatay Mustafa Kemal Ü.,Eğitim Fak.,Örgün,-,"350,1327",57.600,25,25,0,"100,0%",11.981,-,"389,8399",45.619,25,25,-,"100,0%",-
Nevşehir,108010331,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Nevşehir Hacı Bektaş Veli Ü.,Eğitim Fak.,Örgün,-,"347,4855",62.800,50,50,0,"100,0%",24.600,-,"394,9797",38.200,50,50,-,"100,0%",-
İstanbul,201410577,TÜRKÇE ÖĞRETMENLİĞİ,Vakıf,Fatih Sultan Mehmet Vakıf Ü.,Eğitim Fak.,Burslu,-,"347,3758",63.100,7,7,0,"100,0%",38.084,-,"406,4115",25.016,7,7,-,"100,0%",-
Konya,107090155,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Necmettin Erbakan Ü.,Ereğli Eğitim Fak.,Örgün,-,"346,5220",64.900,30,30,0,"100,0%",16.321,-,"388,0364",48.579,40,40,-,"100,0%",-
Manisa,102510044,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Manisa Celâl Bayar Ü.,Eğitim Fak.,Örgün,-,"343,7156",71.200,40,40,0,"100,0%",29.432,-,"392,4277",41.768,50,50,-,"100,0%",-
Düzce,103310494,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Düzce Ü.,Eğitim Fak.,Örgün,-,"343,7126",71.200,40,40,0,"100,0%",26.560,-,"390,4944",44.640,50,50,-,"100,0%",-
Kilis,106810056,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Kilis 7 Aralık Ü.,Kilisli Muallim Rıfat Eğitim Fak.,Örgün,-,"343,6295",71.400,40,40,0,"100,0%",14.038,-,"382,8686",57.362,50,50,-,"100,0%",-
Sivas,102610088,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Sivas Cumhuriyet Ü.,Eğitim Fak.,Örgün,-,"343,1281",72.600,50,50,0,"100,0%",31.720,-,"393,0314",40.880,50,50,-,"100,0%",-
Kırıkkale,106610049,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Kırıkkale Ü.,Eğitim Fak.,Örgün,-,"342,9146",73.100,40,40,0,"100,0%",27.885,-,"390,1103",45.215,50,50,-,"100,0%",-
Kütahya,103210035,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Kütahya Dumlupınar Ü.,Eğitim Fak.,Örgün,-,"341,6876",76.100,40,40,0,"100,0%",32.427,-,"391,1251",43.673,50,50,-,"100,0%",-
Siirt,109010116,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Siirt Ü.,Eğitim Fak.,Örgün,-,"341,2642",77.200,40,40,0,"100,0%",22.114,-,"384,1778",55.086,50,50,-,"100,0%",-
Karaman,106390069,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Karamanoğlu Mehmetbey Ü.,Eğitim Fak.,Örgün,-,"340,6511",78.700,30,30,0,"100,0%",26.960,-,"386,1573",51.740,50,50,-,"100,0%",-
Sinop,109110178,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Sinop Ü.,Eğitim Fak.,Örgün,-,"339,7195",81.100,40,40,0,"100,0%",31.326,-,"387,3177",49.774,40,40,-,"100,0%",-
Amasya,100910064,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Amasya Ü.,Eğitim Fak.,Örgün,-,"339,5164",81.600,50,50,0,"100,0%",35.898,-,"389,7986",45.702,50,50,-,"100,0%",-
Edirne,109410475,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Trakya Ü.,Eğitim Fak.,Örgün,-,"339,3140",82.100,50,50,0,"100,0%",44.312,-,"395,2851",37.788,50,50,-,"100,0%",-
Erzincan,103610058,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Erzincan Binali Yıldırım Ü.,Eğitim Fak.,Örgün,-,"338,0462",85.400,45,45,0,"100,0%",28.184,-,"382,9487",57.216,50,50,-,"100,0%",-
Bartın,101610258,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Bartın Ü.,Eğitim Fak.,Örgün,-,"337,2213",87.600,30,30,0,"100,0%",30.668,-,"383,0923","m
56.932",50,50,-,"100,0%",-
Niğde,108110048,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Niğde Ömer Halisdemir Ü.,Eğitim Fak.,Örgün,-,"335,1923",93.200,40,40,0,"100,0%",48.094,-,"390,1891",45.106,50,50,-,"100,0%",-
Giresun,104510065,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Giresun Ü.,Eğitim Fak.,Örgün,-,"332,6511",100.400,40,40,0,"100,0%",53.912,-,"389,2972",46.488,40,40,-,"100,0%",-
Uşak,109810038,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Uşak Ü.,Eğitim Fak.,Örgün,-,"332,3409",101.400,50,50,0,"100,0%",55.531,-,"o
389,6991",45.869,50,50,-,"100,0%",-
Muş,107810026,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Muş Alparslan Ü.,Eğitim Fak.,Örgün,-,"330,7197",106.600,40,40,0,"100,0%",53.268,-,"385,1915",53.332,40,40,-,"100,0%",-
Rize,108710227,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Recep Tayyip Erdoğan Ü.,Eğitim Fak.,Örgün,-,"330,5526",107.100,50,50,0,"100,0%",53.620,"c
-","385,0935",53.480,50,50,-,"100,0%",-
Kars,105910058,TÜRKÇE ÖĞRETMENLİĞİ,Devlet,Kafkas Ü.,Dede Korkut Eğitim Fak.,Örgün,-,"328,9885",112.200,40,40,0,"100,0%",51.762,-,"381,1700",60.438,50,50,-,"100,0%",-
